[1209/152109.705:ERROR:viz_main_impl.cc(162)] Exiting GPU process due to errors during initialization
[1209/152109.847:ERROR:viz_main_impl.cc(162)] Exiting GPU process due to errors during initialization
[1209/152109.978:ERROR:gpu_init.cc(441)] Passthrough is not supported, GL is disabled
[1209/162202.115:INFO:CONSOLE(3)] "The key "with" is not recognized and ignored.", source: file:///C:/Users/chani/OneDrive/Desktop/Website/index.html (3)
[1209/162203.329:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162203.796:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162203.843:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162203.863:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162203.905:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162203.928:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162203.968:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162203.995:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162204.044:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162204.095:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162204.895:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162204.943:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162204.962:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162205.003:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162205.029:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162205.066:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162205.096:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162205.129:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162205.845:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162206.576:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162206.596:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162206.965:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162207.630:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162208.065:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162208.096:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162208.144:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162209.078:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162209.097:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162209.131:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162209.163:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162209.203:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162209.264:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162209.310:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162209.457:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162209.463:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162209.497:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162209.606:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162211.329:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162211.368:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162212.284:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162212.300:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162212.330:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162212.378:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162212.396:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162212.711:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162212.747:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162213.721:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162213.722:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162214.812:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162214.829:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162214.874:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162214.895:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162214.935:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162214.963:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162214.997:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162215.318:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162215.318:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162217.472:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162217.495:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162217.536:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162217.562:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162217.597:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162217.629:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162217.674:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162217.696:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162217.736:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162217.762:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162217.798:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162217.829:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162217.875:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162217.896:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162217.938:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162218.072:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162220.229:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162220.272:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162220.296:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162220.334:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162220.362:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162220.399:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162220.429:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162220.476:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162220.495:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162222.162:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162222.205:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162222.229:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162222.269:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162222.295:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162222.330:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162222.362:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162222.393:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162223.468:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162223.496:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162223.531:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162223.562:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162223.609:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162224.696:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162225.364:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162225.396:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162225.443:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162225.462:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162225.504:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162225.530:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162225.567:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162225.595:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162225.676:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162226.729:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162226.770:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162226.796:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162226.845:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162226.862:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162226.907:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162226.929:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162226.969:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162226.997:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162227.030:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162227.063:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162227.110:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162227.172:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162227.234:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162227.263:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162227.310:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162227.328:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162227.373:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162227.395:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162227.436:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162227.497:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162227.530:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162227.575:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162227.596:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162227.638:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162227.664:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162227.696:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162227.732:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162227.763:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162227.935:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162227.963:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162227.996:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162228.044:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162228.064:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162228.105:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162228.130:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162228.166:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162228.197:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162228.243:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162228.263:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162228.306:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162228.330:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162228.368:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162228.663:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162228.705:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162228.729:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162228.767:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162228.798:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162228.829:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162228.874:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162228.897:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162228.936:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162228.964:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162228.997:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162229.042:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162229.063:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162229.104:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162229.130:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162229.196:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162229.242:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162229.263:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162229.305:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162229.329:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162229.366:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162229.396:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162229.444:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162229.463:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162229.506:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162229.529:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162229.568:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162229.596:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162229.631:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162229.663:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162229.708:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
